city,neighbourhood,description,link,House No.,Area,Price_per_month,Number_of_rooms,Floor,No_of_floors,Build_year,Building_type,Heating_system,Equipment,energy_class,Nearest_kindergarten,Nearest_educational_institution,Nearest_shop,Public_transport_stop,Description,Additional premises,Additional Equipment,Security,Flat No.,Building Energy Efficiency Class,USEFUL
Vilnius,Šeškinė,"Vilnius, Šeškinė, Dūkštų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-dukstu-g-nuomojamas-suremontuotas-1-kambario-butas-4-1108305/,,36 ,390 ,1,5,9,"1990 construction, 2021 renovation",Block house,Central,Fully equipped,,90.0,160.0,280.0,240.0,Internet High ceiling Two-floor flat Cable television,Balcony,Washing machine Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Dūkštų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-dukstu-g-nuomojamas-suremontuotas-1-kambario-butas-4-1108307/,,36 ,390 ,1,5,9,"1990 construction, 2021 renovation",Block house,Central,Fully equipped,,90.0,160.0,280.0,240.0,Internet High ceiling Two-floor flat Cable television,Balcony,Washing machine Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kalvarijų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-puiki-vieta-vilniaus-centre-norintiems-dirbti-4-1099961/,14,46.33 ,530 ,2,2,3,1939,Brick,Electric,Fully equipped,1 Class Good (1-3),230.0,310.0,170.0,80.0,Private entrance High ceiling Separate bathroom and WC Kitchen merged with room,Balcony,Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, V. Pietario g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-v-pietario-g-2-k-butas-naujamiestyje-laukiame-ir-su-4-1099957/,6,44 ,340 ,2,4,5,1971,Block house,Central,Fully equipped,1 Class Good (1-3),330.0,230.0,150.0,160.0,Internet,Balcony Cellar,Furniture Washing machine Refrigerator Stove Bath,Steel doors Code door lock,,A,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aguonų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-aguonu-g-isnuomojami-skoningai-ir-pilnai-irengti-4-1095619/,,54 ,900 ,2,1,4,2019,Brick,Central thermostat,Fully equipped,,290.0,150.0,200.0,220.0,Private entrance High ceiling New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room Place of residence can be declared,Storeroom Terrace Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Alarm system Code door lock Video surveillance,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Bokšto g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-boksto-g-isnuomojamas-2-kambariu-butas-senamiestyje-4-1108299/,,60.34 ,800 ,2,2,3,1940,Brick,Central,Fully equipped,1 Class Good (1-3),510.0,100.0,250.0,140.0,High ceiling New electrical installation Internet,Balcony Parking space,Washing machine Furniture Fireplace Shower,Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Islandijos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-islandijos-g-isnuomojamas-3-ju-kambariu-butas-naujai-ir-4-1104683/,2,80 ,1 400 ,3,3,4,1959,Brick,Central,Fully equipped,1 Class Good (1-3),0.0,310.0,160.0,100.0,,,,,,,
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, P. Žadeikos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-p-zadeikos-g-nuomojamas-jaukus-butas-ramioje-vietoje-4-1107547/,,42 ,399 ,1,2,6,2004,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),200.0,360.0,300.0,240.0,Internet Cable television,,Furniture Washing machine,Code door lock,,,
Vilnius,Užupis,"Vilnius, Užupis, Paupio g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-paupio-g-nuomojamas-kambarys-uzupyje-be-4-1045229/,31A,10 ,310 ,1,1,2,1960,Brick,Central,Fully equipped,,420.0,170.0,180.0,70.0,Private yard Internet Separate bathroom and WC,Parking space Terrace,Fireplace Furniture Washing machine Refrigerator Kitchen furniture Stove Shower,Code door lock Video surveillance,,B,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Mindaugo g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-isnuomojamas-1-kambario-butas-visiskai-4-1105653/,30,18 ,450 ,1,2,7,2021,Block house,Central thermostat,Fully equipped,,310.0,240.0,120.0,200.0,,,,,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Visorių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-visoriu-g-bendra-svetaines-ir-virtuves-erdve-atskirta-4-1105641/,,56 ,550 ,2,3,5,2001,Brick,Gas,Fully equipped,,600.0,530.0,380.0,390.0,,,,,,,
Vilnius,Šeškinė,"Vilnius, Šeškinė, Deltuvos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-deltuvos-g-isnuomojame-jauku-2-kambariu-buta-naujame-4-1105611/,31,41.8 ,700 ,2,1,9,2019,Brick,Central thermostat,Fully equipped,,420.0,360.0,330.0,230.0,New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room,Terrace Parking space,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Dainavos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-dainavos-g-nuomojami-naujai-irengti-2-kambariu-4-1047661/,,51 ,880 ,2,3,4,"2019 construction, 2019 renovation",Brick,Central thermostat,Fully equipped,,470.0,220.0,110.0,60.0,High ceiling Private yard Internet Cable television,Balcony Parking space,Washing machine Furniture Floor heating system Dish washer Shower Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Lydos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-lydos-g-vilniaus-senamiestyje-tylioje-lydos-4-1101947/,,32 ,650 ,2,3,4,2019,Brick,Other,Fully equipped,,60.0,290.0,70.0,140.0,,,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kernavės g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kernaves-g-nuomojamas-moderniai-irengtas-2-ju-kambariu-4-1076939/,4,45 ,670 ,2,7,8,2021,Brick,Central thermostat,Fully equipped,,400.0,400.0,550.0,350.0,New sewage system New electrical installation Internet Cable television Kitchen merged with room Place of residence can be declared,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock,,A+,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomojamas-stilingai-ir-jaukiai-irengtas-3-4-1095505/,84B,79 ,1 500 ,3,3,7,2012,Monolithic,Central thermostat,Fully equipped,1 Class Good (1-3),150.0,300.0,780.0,520.0,High ceiling Private yard,Terrace Parking space,Conditioner Washing machine Furniture Floor heating system Kitchen furniture Dish washer,Steel doors Alarm system Code door lock Video surveillance,,,
Vilnius,Paupys,"Vilnius, Paupys, Aukštaičių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-paupyje-aukstaiciu-g-nuomojamas-2-kambariu-butas-ant-vilneles-4-1107253/,4,40 ,800 ,2,3,4,2020,Brick,Central thermostat,Fully equipped,,180.0,300.0,290.0,210.0,New electrical installation Private yard,Terrace Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Alarm system Code door lock Video surveillance,,A+,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Apkasų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-apkasu-g-isnuomojamas-jaukus-ir-sviesus-2-k-butas-4-1105811/,27,46 ,440 ,2,3,5,1965,Block house,Central,Fully equipped,1 Class Good (1-3),230.0,230.0,200.0,70.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Skroblų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-skroblu-g-vilniuje-naujamiescio-rajone-strategiskai-4-1108513/,,20 ,270 ,1,5,5,1962,Brick,Central,Fully equipped,,270.0,390.0,90.0,100.0,,,,,,,
Vilnius,Viršuliškės,"Vilnius, Viršuliškės, Viršuliškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-naujai-irengtas-butas-virsuliskese-4-1108483/,75A,36 ,460 ,2,3,5,1977,Block house,Central,Fully equipped,1 Class Good (1-3),390.0,540.0,140.0,60.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Jogailos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-jogailos-g-nuomojamas-studio-tipo-butas-pacioje-vilniaus-4-1108435/,16,37 ,420 ,1,2,4,1940,Brick,Central,Fully equipped,1 Class Good (1-3),70.0,330.0,80.0,60.0,Private yard Internet Cable television Kitchen merged with room,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Žemynos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-zemynos-g-nuomojamas-tvarkingas-svarus-sviesus-2-ju-4-1108433/,21,53 ,300 ,2,6,9,1986,Block house,Central,Fully equipped,1 Class Good (1-3),160.0,330.0,130.0,380.0,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Užupis,"Vilnius, Užupis, Filaretų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-filaretu-g-nuomojamas-erdvus-keturiu-kambariu-butas-4-1103263/,,74.32 ,720 ,4,4,5,1975,Brick,Central,Fully equipped,,170.0,80.0,330.0,0.0,High ceiling Separate bathroom and WC Internet Cable television,Balcony Cellar Closet,Washing machine Furniture Bath,Code door lock,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Žemynos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-zemynos-g-pasilaiciuose-nuomojamas-jaukus-vieno-4-1108427/,,37 ,300 ,1,3,7,1987,Block house,Central,Fully equipped,1 Class Good (1-3),170.0,350.0,160.0,300.0,Separate bathroom and WC Internet Cable television,Storeroom Balcony Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Naugarduko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-pilnai-irengtas-nestandartinis-butas-4-1108421/,68A,35 ,500 ,2,3,3,1940,Brick,Central,Fully equipped,,0.0,0.0,0.0,0.0,Flat in an attic New sewage system New electrical installation Private yard Internet Cable television,Storeroom Attic,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Sviliškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-sviliskiu-g-isnuomojamas-labai-jaukus-2-kambariu-butas-4-1107577/,5,40 ,460 ,2,1,6,2007,Brick,Central thermostat,Fully equipped,,160.0,260.0,300.0,250.0,,Terrace Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, L. Giros g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-l-giros-g-geroje-vietoje-isnuomojamas-erdvus-jaukiai-4-1108379/,,40 ,360 ,1,4,5,1988,Brick,Central,Fully equipped,,0.0,0.0,0.0,0.0,Separate bathroom and WC Internet Cable television,Balcony Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Naugarduko g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-isnuomuojamas-vienas-kambarys-triju-4-1108377/,,14 ,130 ,1,3,5,1967,Block house,Central,Fully equipped,,240.0,50.0,170.0,40.0,New electrical installation Internet Cable television,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Naugarduko g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-isnuomuojamas-vienas-kambarys-triju-4-1105135/,,14 ,130 ,1,3,5,1968,Block house,Central,Fully equipped,,240.0,50.0,170.0,40.0,New electrical installation Internet,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Baltupio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-baltupio-g-nuomojamas-3-kamb-butas-vilniuje-jeruzale-4-1108375/,99,75 ,500 ,3,3,5,1997,Brick,Central,Fully equipped,,380.0,650.0,450.0,80.0,,,,,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Lūšių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-lusiu-g--isnuomojami-isskirtiniai-triju-kambariu-4-1108371/,,98 ,1 500 ,3,4,4,2008,Brick,Gas,Fully equipped,,270.0,330.0,350.0,310.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Skapo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-isnuomojamas-jaukus-2-kambariu-butas-4-1108369/,,53.71 ,1 000 ,2,3,3,1940,Brick,Gas,Fully equipped,,530.0,150.0,190.0,240.0,,,,,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Lūšių g., 5 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-lusiu-g-isnuomojamas-isskirtinis-penkiu-kambariu-4-1108367/,,140 ,1 500 ,5,1,3,2001,Brick,Central thermostat,Fully equipped,,230.0,410.0,270.0,230.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Savickio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-savickio-g-studio-tipo-buto-nuoma-senamiestyje-j-4-1107379/,19,30 ,600 ,1,1,2,1940,Brick,Central,Fully equipped,1 Class Good (1-3),580.0,100.0,230.0,130.0,Private entrance New electrical installation Internet Kitchen merged with room Place of residence can be declared,,Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Savickio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-savickio-g-studio-tipo-buto-nuoma-senamiestyje-j-4-1107373/,19,30 ,600 ,1,1,2,1940,Brick,Central,Fully equipped,1 Class Good (1-3),580.0,100.0,230.0,130.0,Private entrance New sewage system New electrical installation Internet Kitchen merged with room,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Taikos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-3-kambariu-buto-nuoma-justiniskese-taikos-g-4-1108359/,148,62 ,470 ,3,5,9,1985,Block house,Central,Fully equipped,1 Class Good (1-3),250.0,190.0,220.0,80.0,Private entrance Separate bathroom and WC Internet Cable television Kitchen merged with room Place of residence can be declared,Balcony Cellar,Washing machine Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kauno g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-nuomojamas-stilingai-irengtas-jaukus-butas-4-1108355/,16,83 ,1 400 ,3,7,9,2014,Monolithic,Central thermostat,Fully equipped,1 Class Good (1-3),330.0,390.0,100.0,200.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vytenio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-lofto-tipo-buto-nuoma-naujamiestyje-vytenio-4-1108351/,20,100 ,1 000 ,2,4,4,1981,Brick,Central,Fully equipped,,130.0,310.0,490.0,190.0,Private entrance High ceiling Two-floor flat Separate bathroom and WC Private yard Internet Kitchen merged with room,,Furniture Refrigerator Kitchen furniture Stove,Code door lock,,,
Vilnius,Santariškės,"Vilnius, Santariškės, Santariškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-santariskese-santariskiu-g-nauju-butu-nuoma-santariskese-1-vieno-4-1108349/,,40 ,430 ,1,2,3,2007,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),370.0,900.0,290.0,50.0,,,,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Tuskulėnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-nuomojamas-dvieju-atskiru-kambariu-butas-4-1108347/,23,47 ,350 ,2,1,5,1969,Block house,Central,Fully equipped,1 Class Good (1-3),190.0,220.0,260.0,50.0,,,,,,,
Vilnius,Užupis,"Vilnius, Užupis, Užupio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-nuomojami-stilingi-3-kambariu-apartamentai-4-1108341/,,96 ,2 000 ,3,2,3,2014,Brick,Gas,Fully equipped,,150.0,330.0,120.0,140.0,Private yard Kitchen merged with room,Parking space,Washing machine Floor heating system Kitchen furniture Fireplace Shower Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuomojamas-jaukus-2-kambariu-butas-4-1108331/,32C,63 ,600 ,2,2,5,2004,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),390.0,100.0,140.0,180.0,Separate bathroom and WC Private yard Internet Place of residence can be declared,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-2006-m-statybos-name-isnuomojamas-erdvus-ir-4-1101747/,,65 ,640 ,2,2,5,2006,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),390.0,100.0,140.0,180.0,Separate bathroom and WC Private yard Internet Cable television,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-isnuomojamas-erdvus-2-kambariu-butas-naujos-4-1106761/,,63 ,640 ,2,2,5,2004,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),390.0,100.0,140.0,180.0,Private yard,Balcony,Washing machine Furniture Refrigerator Stove Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Justiniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-nuomojamas-1-k-butas-justiniskese-4-1108321/,,35.5 ,250 ,1,2,5,1986,Block house,Central,Fully equipped,,130.0,290.0,300.0,210.0,Separate bathroom and WC,Balcony,Furniture Washing machine Bath,Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Sodų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sodu-g-vilniaus-senamiestyje-atgimstancioje-dalyje-4-1108319/,,60 ,1 297 ,3,2,2,2021,Block house,Central,Fully equipped,,180.0,250.0,170.0,140.0,,,,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Didlaukio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-didlaukio-g-nuomojamas-tvarkingas-ir-sviesus-dvieju-4-1108169/,,67.16 ,580 ,2,8,16,2004,Brick,"Central, electric",Fully equipped,1 Class Good (1-3),160.0,370.0,500.0,460.0,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove,Steel doors Video surveillance,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Didlaukio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-tiesiogiai-nuo-savininko-be-tarpininku-4-1107623/,51A,67.16 ,580 ,2,8,16,2004,Brick,Central,Fully equipped,1 Class Good (1-3),160.0,370.0,500.0,460.0,Separate bathroom and WC New sewage system New electrical installation Private yard Kitchen merged with room,Balcony Terrace,Washing machine Furniture Refrigerator Kitchen furniture Plastic pipes Shower Bath,Steel doors,,,
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-ramioje-vietoje-lazdynu-mikrorajone-4-1108315/,,50 ,330 ,2,2,5,1980,Block house,Central,Fully equipped,1 Class Good (1-3),70.0,360.0,220.0,130.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Gynėjų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gyneju-g-vilniaus-vartu-komplekse-paciame-miesto-4-1108313/,14,68.26 ,740 ,2,4,9,2006,Brick,Central,Fully equipped,1 Class Good (1-3),490.0,220.0,340.0,140.0,,,,,,,
